Vnum	Name	Rank	Type	BattleType	Level	ScalePct	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	ResistBleeding	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive	Unknown
401	ÈæÇ³´Ü¿ø	PAWN	MONSTER	MELEE	26	100			30032	HUMAN,ATT_WIND		0	0	0	36	18	27	9	62	75	981	6	5	0	0	735	31	100	110	50	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	thief1	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402	ÈæÇ³µ¹°Ý´ë	PAWN	MONSTER	MELEE	27	100			30074	HUMAN,ATT_WIND		0	0	0	37	19	28	9	70	100	1027	8	10	0	0	763	32	80	150	50	2000	175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	thief2	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403	ÈæÇ³±Ã¼ö	PAWN	MONSTER	RANGE	29	100			0	HUMAN,ATT_WIND		0	0	0	30	39	10	10	67	82	818	6	7	0	0	819	34	60	150	50	2000	850	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	thief3	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404	ÈæÇ³Àå¼ö ÀÛµµ	S_PAWN	MONSTER	POWER	30	100			30021	HUMAN,ATT_WIND		0	0	0	30	20	45	10	65	110	1411	8	12	0	0	1016	35	100	100	50	2000	175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	thiefboss1	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405	ÈæÇ³Àå¼ö µµ¼ö	S_PAWN	MONSTER	MELEE	33	100			30005	HUMAN,ATT_WIND		0	0	0	33	22	33	11	57	105	1625	6	7	0	0	1117	39	120	150	50	2000	175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	thiefboss2	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406	ÈæÇ³Àå¼ö ±¸·É	S_PAWN	MONSTER	MELEE	35	100			30030	HUMAN,ATT_WIND		0	0	0	35	23	42	12	59	110	1736	8	12	0	0	1184	41	100	100	50	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	thiefboss3	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
431	ÈæÇ³´Ü¿ø µÎºÀ	KNIGHT	MONSTER	MELEE	31	100			0	HUMAN,ATT_WIND	SLOW	0	0	0	37	25	49	12	55	101	1571	12	9	0	0	750	37	110	100	100	2000	150	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	thief1	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
432	ÈæÇ³µ¹°Ý´ë »óµÎ	KNIGHT	MONSTER	MELEE	33	100			0	HUMAN,ATT_WIND	SLOW	0	0	0	37	49	25	12	73	89	1733	12	9	0	0	798	39	110	150	100	2000	150	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	thief2	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
433	ÈæÇ³±Ã¼ö °ü±Ô	KNIGHT	MONSTER	RANGE	35	100			0	HUMAN,ATT_WIND	SLOW	0	0	0	38	25	50	13	59	110	1852	12	9	0	0	846	41	70	120	100	2000	850	0	0	0	0	5	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	thief3	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
434	ÈæÇ³Àå¼ö ¼¼¹Î	S_KNIGHT	MONSTER	MELEE	36	100			0	HUMAN,ATT_WIND	SLOW	0	0	0	38	50	25	13	78	95	3010	8	9	0	0	1740	42	110	120	100	2000	150	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	thiefboss1	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
435	ÈæÇ³Àå¼ö ¹ÎÈ£	S_KNIGHT	MONSTER	MELEE	38	100			0	HUMAN,ATT_WIND	SLOW	0	0	0	26	39	51	13	63	117	3249	8	9	0	0	1836	44	110	120	100	2000	150	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	thiefboss2	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
436	ÈæÇ³Àå¼ö À±¼®	S_KNIGHT	MONSTER	MELEE	40	100			0	HUMAN,ATT_WIND	SLOW	0	0	0	51	26	39	13	66	122	3500	8	9	0	0	1932	46	110	120	100	2000	150	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	thiefboss3	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
451	ºñ¿­ÇÑ ÈæÇ³´Ü¿ø	PAWN	MONSTER	MELEE	26	100			30032	HUMAN,ATT_WIND		0	0	0	36	18	27	9	74	90	785	6	5	0	0	515	31	100	110	50	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	thief1	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
452	ºñ¿­ÇÑ ÈæÇ³µ¹°Ý´ë	PAWN	MONSTER	MELEE	27	100			30074	HUMAN,ATT_WIND		0	0	0	37	19	28	9	84	120	822	8	10	0	0	534	32	80	150	50	2000	175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	thief2	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
453	ºñ¿­ÇÑ ÈæÇ³±Ã¼ö	PAWN	MONSTER	RANGE	29	100			0	HUMAN,ATT_WIND		0	0	0	30	39	10	10	80	98	655	6	7	0	0	573	34	60	150	50	2000	850	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	thief3	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
454	ºñ¿­ÇÑ ÈæÇ³Àå¼ö ÀÛµµ	S_PAWN	MONSTER	POWER	30	100			30021	HUMAN,ATT_WIND		0	0	0	30	20	45	10	78	132	1129	8	12	0	0	711	35	100	100	50	2000	175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	thiefboss1	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
455	ºñ¿­ÇÑ ÈæÇ³Àå¼ö µµ¼ö	S_PAWN	MONSTER	MELEE	33	100			30005	HUMAN,ATT_WIND		0	0	0	33	22	33	11	68	126	1300	6	7	0	0	782	39	120	150	50	2000	175	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	thiefboss2	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
456	ºñ¿­ÇÑ ÈæÇ³Àå¼ö ±¸·É	S_PAWN	MONSTER	MELEE	35	100			30030	HUMAN,ATT_WIND		0	0	0	35	23	42	12	71	132	1389	8	12	0	0	829	41	100	100	50	2000	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	thiefboss3	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
491	¸ÍÈ¯	S_KNIGHT	MONSTER	TANKER	32	100			0	HUMAN,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	0	0	42	21	32	11	75	110	3201	9	22	0	0	3612	38	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	maenghwan	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492	º¸¿ì	S_KNIGHT	MONSTER	MELEE	37	100			0	HUMAN,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	0	0	48	24	36	12	62	115	3911	14	17	0	0	4172	43	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	bou	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	±¸ÆÐ	S_KNIGHT	MONSTER	POWER	39	100			0	HUMAN,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	0	0	51	25	38	13	65	120	4219	4	12	0	0	4396	45	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	gupae	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494	ÃßÈç	S_KNIGHT	MONSTER	MELEE	45	100			0	HUMAN,ATT_WIND	STUN,SLOW,CURSE,TERROR	0	0	0	57	43	29	14	72	133	5220	19	27	0	0	5068	52	100	150	100	2000	300	0	0	0	0	0	0	5	30	0	0	0	0	0	0	0	0	0	0	0	0	chuhen	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	?????	PAWN	MONSTER	MELEE	29	100			30033	HUMAN	STUN	0	0	0	20	39	30	10	67	82	1404	6	5	0	0	819	36	108	150	50	2000	175	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	barbarian_infantry	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	?????	PAWN	MONSTER	MELEE	32	100			30041	HUMAN	STUN	0	0	0	32	21	42	11	71	87	1625	8	12	0	0	903	40	108	110	50	2000	175	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	barbarian_soldier	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	?????	S_PAWN	MONSTER	RANGE	35	100			30052	HUMAN	STUN	0	0	0	23	46	17	12	68	102	1262	6	7	0	0	1184	43	60	120	50	2000	850	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	barbarian_bow	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	?????	KNIGHT	MONSTER	MELEE	36	100			30092	HUMAN	STUN	0	0	0	47	24	35	12	78	95	2240	8	17	0	0	2030	44	108	130	50	2000	175	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	barbarian_knight	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	????? ??	KNIGHT	MONSTER	MELEE	35	100		AGGR	30075	HUMAN	STUN	0	0	0	41	55	28	14	76	93	1852	12	7	0	0	513	41	110	100	100	2000	150	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	barbarian_infantry	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
532	????? ??	KNIGHT	MONSTER	MELEE	37	100		AGGR	0	HUMAN	STUN	0	0	0	42	56	28	14	71	106	2002	12	7	0	0	542	43	110	100	100	2000	150	0	0	0	5	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	barbarian_soldier	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
533	????? ??	S_KNIGHT	MONSTER	RANGE	40	100		AGGR	30075	HUMAN	STUN	0	0	0	43	57	15	14	75	113	3500	8	7	0	0	1172	46	70	100	100	2000	850	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	barbarian_bow	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
534	?????? ??	S_KNIGHT	MONSTER	MELEE	42	100		AGGR	0	HUMAN	STUN	0	0	0	59	29	44	15	68	126	3762	8	7	0	0	1230	49	110	100	100	2000	150	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	barbarian_knight	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	??? ?????	PAWN	MONSTER	MELEE	29	100			30033	HUMAN	STUN	0	0	0	20	39	30	10	80	98	1123	6	5	0	0	819	36	108	150	50	2000	175	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	barbarian_infantry	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552	??? ?????	PAWN	MONSTER	MELEE	32	100			30041	HUMAN	STUN	0	0	0	20	21	42	11	85	104	1300	8	12	0	0	903	40	108	110	50	2000	175	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	barbarian_soldier	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	??? ?????	S_PAWN	MONSTER	RANGE	35	100			30052	HUMAN	STUN	0	0	0	32	46	17	12	82	122	1010	6	7	0	0	1184	43	60	120	50	2000	850	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	barbarian_bow	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	??? ?????	KNIGHT	MONSTER	MELEE	36	100			30092	HUMAN	STUN	0	0	0	23	24	35	12	94	114	1792	8	17	0	0	2030	44	108	130	50	2000	175	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	barbarian_knight	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
591	?????	BOSS	MONSTER	MELEE	42	100		AGGR	30075	HUMAN	STUN,SLOW,CURSE,TERROR	0	0	0	40	27	54	13	68	126	18810	29	32	0	0	20280	49	100	100	100	2000	175	0	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	0	barbarian_boss	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	????? ??	KNIGHT	MONSTER	RANGE	42	100		AGGR	30075	HUMAN	STUN,SLOW,CURSE,TERROR	0	0	0	40	27	54	13	68	126	4703	30	30	0	0	6422	49	100	100	100	2000	175	0	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	0	barbarian_bow	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601	???? ???	PAWN	MONSTER	MELEE	26	100			0	ORC		0	0	0	42	28	56	14	91	111	2268	6	2	0	0	1038	50	110	100	35	2000	150	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	orc_soldier	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
602	??? ??? ???	S_PAWN	MONSTER	MELEE	29	100			0	ORC		0	0	0	43	29	57	14	92	113	2348	6	2	0	0	1062	51	110	100	35	2000	150	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	orc_scouter	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603	??? ?? ???	S_PAWN	MONSTER	MELEE	31	100			0	ORC		0	0	0	44	29	59	14	94	115	2429	6	2	0	0	1086	52	110	100	35	2000	150	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	orc_knight	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
604	??? ?? ???	KNIGHT	MONSTER	MAGIC	33	100			0	ORC		0	0	0	45	60	30	15	96	117	2514	6	2	0	0	1110	53	110	100	35	2000	150	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	orc_magician	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
631	????	PAWN	MONSTER	MELEE	34	100			30007	ORC		0	0	0	32	21	42	11	44	66	1390	6	5	0	0	959	40	120	150	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	orc_soldier	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
632	??? ???	S_PAWN	MONSTER	MELEE	36	100			30076	ORC		0	0	0	28	22	45	11	80	120	1806	8	10	0	0	1218	42	100	150	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	orc_scouter	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
633	??? ??	S_PAWN	MONSTER	MELEE	39	100			0	ORC		0	0	0	25	48	43	12	80	97	2025	6	7	0	0	1319	45	100	100	100	2000	175	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	orc_knight	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
634	??? ??	KNIGHT	MONSTER	MAGIC	40	100			0	ORC		0	0	0	37	25	50	12	81	99	2800	8	12	0	0	2254	46	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	orc_magician	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
635	??? ??	KNIGHT	MONSTER	MELEE	44	100			30076	ORC		0	0	0	40	53	27	13	86	106	3228	8	12	0	0	2478	51	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	orc_general	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
636	???	S_KNIGHT	MONSTER	MELEE	46	100			30006	ORC		0	0	0	20	28	75	14	54	99	5401	9	17	0	0	5180	53	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	orc_black	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
637	?? ???	S_KNIGHT	MONSTER	MELEE	49	100			30077	ORC		0	0	0	45	30	60	15	75	138	5959	8	12	0	0	5516	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	orc_bigblack	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
651	??? ????	PAWN	MONSTER	MELEE	34	100			30007	ORC		0	0	0	32	21	42	11	53	79	1112	6	5	0	0	671	40	120	150	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	orc_soldier	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
652	??? ??? ???	S_PAWN	MONSTER	MELEE	36	100			30076	ORC		0	0	0	28	22	45	11	96	144	1445	8	10	0	0	853	42	100	150	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	orc_scouter	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653	??? ??? ??	S_PAWN	MONSTER	MELEE	39	100			0	ORC		0	0	0	25	48	43	12	96	116	1620	6	7	0	0	923	45	100	100	100	2000	175	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	orc_knight	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
654	??? ??? ??	KNIGHT	MONSTER	MAGIC	40	100			0	ORC		0	0	0	37	25	50	12	97	119	2240	8	12	0	0	1578	46	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	orc_magician	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
655	??? ??? ??	KNIGHT	MONSTER	MELEE	44	100			30076	ORC		0	0	0	40	53	27	13	103	127	2582	8	12	0	0	1735	51	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	orc_general	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
656	??? ???	S_KNIGHT	MONSTER	MELEE	46	100			30006	ORC		0	0	0	20	28	75	14	65	119	4321	9	17	0	0	3626	53	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	orc_black	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657	??? ?? ???	S_KNIGHT	MONSTER	MELEE	49	100			30077	ORC		0	0	0	45	30	60	15	90	166	4767	8	12	0	0	3861	56	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	orc_bigblack	2.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
691	?? ??	BOSS	MONSTER	MELEE	50	100		AGGR	0	ORC	STUN,SLOW,CURSE,TERROR	0	0	0	48	32	63	16	79	146	24618	19	22	0	0	20422	57	100	100	100	2000	175	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	orc_lord	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
692	??? ??	BOSS	MONSTER	MELEE	50	100		AGGR	0	ORC	STUN,SLOW,CURSE,TERROR	0	0	0	48	32	63	16	79	146	24618	20	20	0	0	7558	57	100	100	100	2000	175	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	orc_lord	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
693	?????	KING	MONSTER	MELEE	97	100		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ORC	STUN,SLOW,CURSE,TERROR	0	0	0	122	91	61	30	150	278	2568600	30	20	0	0	356400	90	150	160	100	2000	350	0	10	0	0	0	0	15	20	30	25	30	30	30	50	25	100	50	50	50	20	orc_lord	2.0	2414	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701	?????	PAWN	MONSTER	MELEE	35	100			30008	MILGYO,ATT_WIND		0	0	0	46	35	23	12	76	93	1447	8	7	0	0	987	41	100	120	70	2000	175	0	0	0	0	0	0	0	1	0	0	1	0	0	-10	0	0	0	0	0	0	milgyo_religionist	1.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
702	?????	S_PAWN	MONSTER	MELEE	38	100			30078	MILGYO,ATT_WIND		0	0	0	50	37	25	12	72	108	1950	8	7	0	0	1102	44	100	120	70	2000	175	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	milgyo_nahan1	1.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
703	??????	S_PAWN	MONSTER	MELEE	41	100			0	MILGYO,ATT_WIND		0	0	0	53	40	27	13	100	115	2178	8	7	0	0	1188	47	100	100	70	2000	175	0	0	0	0	0	0	5	1	0	0	1	0	0	-10	0	0	0	0	0	0	milgyo_nahan2	1.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
704	?????	KNIGHT	MONSTER	TANKER	44	100			30051	MILGYO,ATT_WIND		0	0	0	50	42	30	14	81	121	3228	12	12	0	0	1770	51	100	120	70	2000	175	0	0	0	0	0	0	0	1	0	1	0	0	0	-10	0	0	0	0	0	0	milgyo_nahan_general	1.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
705	?????	S_PAWN	MONSTER	POWER	48	100			30079	MILGYO,ATT_WIND		0	0	0	61	31	46	15	76	141	2769	8	7	0	0	1158	55	100	120	70	2000	175	0	0	0	0	0	0	0	1	0	-5	0	1	1	0	0	0	0	0	0	0	milgyo_executor	1.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
706	?????	S_KNIGHT	MONSTER	MELEE	49	100			30047	MILGYO,ATT_WIND		0	0	0	62	47	31	16	99	121	5959	8	12	0	0	3940	56	100	100	70	2000	175	0	0	0	0	0	0	0	1	0	-15	0	0	0	1	0	0	0	1	0	0	milgyo_monster1	2.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
707	?????	S_KNIGHT	MONSTER	MAGIC	51	100			30078	MILGYO,ATT_WIND		0	0	0	65	48	32	16	103	125	6353	8	12	0	0	4100	58	100	100	70	2000	175	0	0	0	0	0	0	0	1	-5	0	-5	0	0	1	0	0	0	1	0	0	milgyo_monster2	2.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	??????	PAWN	MONSTER	MELEE	52	100			0	MILGYO,ATT_WIND	TERROR	0	0	0	67	50	34	17	106	130	2621	8	7	0	0	1045	59	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	0	1	0	0	-10	0	0	0	0	0	0	milgyo_religionist	1.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	??????	S_PAWN	MONSTER	MELEE	53	100			0	MILGYO,ATT_WIND	TERROR	0	0	0	68	50	34	17	107	144	3245	8	7	0	0	1278	60	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	1	0	0	0	0	0	0	0	0	0	0	milgyo_nahan1	1.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	???????	S_PAWN	MONSTER	MELEE	54	100			30079	MILGYO,ATT_WIND	TERROR	0	0	0	69	52	35	17	109	134	3345	8	7	0	0	1302	62	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	0	1	0	0	-10	0	0	0	0	0	0	milgyo_nahan2	1.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	??????	KNIGHT	MONSTER	TANKER	54	100			30079	MILGYO,ATT_WIND	TERROR	0	0	0	69	52	35	17	110	146	4460	12	12	0	0	2170	62	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	1	0	0	0	-10	0	0	0	0	0	0	milgyo_nahan_general	1.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	??????	S_PAWN	MONSTER	POWER	55	100			30080	MILGYO,ATT_WIND	TERROR	0	0	0	71	53	35	18	112	161	3448	8	7	0	0	1326	63	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	-5	0	1	1	0	0	0	0	0	0	0	milgyo_executor	1.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
736	??????	S_KNIGHT	MONSTER	MELEE	56	100			30080	MILGYO,ATT_WIND	TERROR	0	0	0	72	54	36	18	113	138	7400	8	12	0	0	4500	64	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	-15	0	0	0	1	0	0	0	1	0	0	milgyo_monster1	2.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
737	??????	S_KNIGHT	MONSTER	MAGIC	57	100			0	MILGYO,ATT_WIND	TERROR	0	0	0	73	55	37	18	115	140	7620	8	12	0	0	4580	65	100	120	100	2000	175	0	0	0	0	0	0	5	5	-5	0	-5	0	0	1	0	0	0	1	0	0	milgyo_monster2	2.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
751	??? ?????	PAWN	MONSTER	MELEE	35	100			30008	MILGYO,ATT_WIND		0	0	0	46	35	23	12	91	112	1157	8	7	0	0	691	41	100	120	70	2000	175	0	0	0	0	0	0	0	1	0	0	1	0	0	-10	0	0	0	0	0	0	milgyo_religionist	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
